CNPJ_FUNDO,DENOM_SOCIAL,DT_COMPTC,TP_APLIC,TP_ATIVO,QT_VENDA_NEGOC,VL_VENDA_NEGOC,QT_AQUIS_NEGOC,VL_AQUIS_NEGOC,QT_POS_FINAL,CD_ATIVO,VL_MERC_POS_FINAL,VL_CUSTO_POS_FINAL,DT_CONFID_APLIC,VL_venda,VL_compra,VL_compra_corrigido,saldo_acoes,lucro,valor_pos_acao,VL_compra_media
36.352.539/0001-57,REAL INVESTOR MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I,2023-01-31,Ações,Ação ordinária,38400.0,171729.66,1300.0,5161.0,4716100.0,PLPL3,21929865.0,,2023-05-01,4.4721265625,3.97,3.97,-37100.0,19281.65999999998,4.65,3.97
36.352.539/0001-57,REAL INVESTOR MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I,2023-02-28,Ações,Ação ordinária,27500.0,123019.06,11200.0,48462.2,4663700.0,PLPL3,20473643.0,,2023-05-29,4.473420363636364,4.326982142857142,4.326982142857142,-16300.0,4027.051071428589,4.39,4.326982142857142
36.352.539/0001-57,REAL INVESTOR MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I,2023-03-31,Ações,Ação ordinária,931700.0,4835667.53,25000.0,106360.0,3797067.0,PLPL3,21947047.26,,2023-06-29,5.190155125040249,4.2544,4.2544,-906700.0,871843.0499999997,5.78,4.2544
36.352.539/0001-57,REAL INVESTOR MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I,2023-04-30,Ações,Ação ordinária,782400.0,4835908.94,0.0,0.0,2990494.0,PLPL3,18301823.28,,2023-10-27,6.1808652096114525,,0.0,-782400.0,4835908.94,6.12,
36.352.539/0001-57,REAL INVESTOR MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I,2023-05-31,Ações,Ação ordinária,295400.0,2050312.43,1900.0,12939.0,2740294.0,PLPL3,20634413.82,,2023-11-27,6.940800372376438,6.81,6.81,-293500.0,38638.43000000003,7.53,6.81
36.352.539/0001-57,REAL INVESTOR MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I,2023-06-30,Ações,Ação ordinária,837200.0,7419881.48,0.0,0.0,1903161.0,PLPL3,18137124.33,,2023-12-27,8.862734687052079,,0.0,-837200.0,7419881.48,9.53,
36.352.539/0001-57,REAL INVESTOR MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I,2023-07-31,Ações,Ação ordinária,633440.0,6443138.85,1800.0,17671.47,1248621.0,PLPL3,14209306.98,,2024-01-27,10.1716640092195,9.817483333333334,9.817483333333334,-631640.0,224352.20733333303,11.38,9.817483333333334
36.352.539/0001-57,REAL INVESTOR MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I,2023-08-31,Ações,Ação ordinária,1239030.0,13003290.6,0.0,0.0,32630.0,PLPL3,340330.9,,2024-02-27,10.494734267935401,,0.0,-1239030.0,13003290.6,10.430000000000001,
